alambre	ʔ a l a m b ɾ e
alamdag	ʔ a l a m d a ɡ
alampoanan	a l a m p o a n a n
alanganin	ʔ a l a ŋ a n i n
alangilan	ʔ a l a ŋ i l a n
alarma	ʔ a l a ɾ m a
alasan	ʔ a l a s a n
alegasyon	ʔ a l e ɡ a s j o n
alegoriya	ʔ a l e ɡ o ɾ i j a
alegre	ʔ a l e ɡ ɾ e
aleluya	ʔ a l e l u j a
alibyo	ʔ a l i b j o
aligi	ʔ a l i ɡ i
alikate	ʔ a l i k a t e
alimango	ʔ a l i m a ŋ o
alimasag	ʔ a l i m a s a ɡ
alimatok	ʔ a l i m a t o k
alimpatakan	ʔ a l i m p a t a k a n
alimpulo	a j i m p u j o
alimpulo	a l̪ i m p o
alimpulo	a l̪ i m p u d ʒ o
alimpulo	a l̪ i m p u l̪ o
alimpulos	ʔ a j i m p u j o s
alimpulos	ʔ a l i m p o s
alimpulos	ʔ a l i m p u d͡ʒ o s
alimpulos	ʔ a l i m p u l o s
alimyon	ʔ a l i m j o n
alindahaw	ʔ a l i n d a h a w
alindanaw	ʔ a l i n d a n a w
alingagngag	a l i ŋ a ɡ ŋ a ɡ
alipunga	ʔ a l i p u ŋ a
almirol	ʔ a l m i ɾ o l
alpa	ʔ a l p a
alungaing	ʔ a l u ŋ a ʔ i ŋ
alyas	ʔ a l j a s
ama	ʔ a m a
amag	ʔ a m a ɡ
amahan	ʔ a m a h a n
amapola	ʔ a m a p o l a
amarilyo	ʔ a m a ɾ i l j o
amaw	ʔ a m a w
amba	a m b a ʔ
ambak	ʔ a m b a k
ambuhotan	ʔ a m b u h o t a n
ambulansiya	ʔ a m b u l a n s i j a
amendar	ʔ a m e n d a ɾ
amerikana	ʔ a m e ɾ i k a n a
amihananon	ʔ a m i h a n a n o n
amnestiya	ʔ a m n e s t i j a
amoa	ʔ a m o ʔ a
amonya	ʔ a m o n j a
ampaw	ʔ a m p a w
amping	ʔ a m p i ŋ
amplipikasyon	ʔ a m p l i p i k a s j o n
ana	ʔ a n a ʔ
anaa	ʔ a n a ʔ a
anak	ʔ a n a k
anakon	ʔ a n a k o n
andamyo	ʔ a n d a m j o
anemya	ʔ a n e m j a
angga	ʔ a ŋ ɡ a ʔ
angkan	ʔ a ŋ k a n
angso	ʔ a ŋ s o
anha	ʔ a n h a ʔ
anhi	ʔ a n h i
anhing	ʔ a n h i ŋ
ania	ʔ a n i ʔ a
anii	ʔ a n i ʔ i
anilaw	ʔ a n i l a w
animal	ʔ a n i m a l
anindot	ʔ a n i n d o t
anso	ʔ a n s o
antepara	ʔ a n t e p a ɾ a
antigo	ʔ a n t i ɡ o
antisipasyon	ʔ a n t i s i p a s j o n
antuan	ʔ a n t u ʔ a n
anyag	ʔ a n j a ɡ
apapangig	ʔ a p a p a ŋ i ɡ
apatot	ʔ a p a t o t
apektado	ʔ a p e k t a d o
apelyido	ʔ a p e l j i d o
aping	ʔ a p i ŋ
apo	ʔ a p o
apostol	ʔ a p o s t o l
apupa	ʔ a p u p a
apurado	ʔ a p u ɾ a d o
ari	ʔ a ɾ i
arisgado	ʔ a ɾ i s ɡ a d o
arisgar	ʔ a ɾ i s ɡ a ɾ
aritis	ʔ a ɾ i t i s
ariyos	ʔ a ɾ i j o s
arsobispado	ʔ a ɾ s o b i s p a d o
asawa	ʔ a s a w a
aseras	ʔ a s e ɾ a s
asete	ʔ a s e t e
aslom	ʔ a s l o m
asosasyon	ʔ a s o s a s j o n
aspalto	ʔ a s p a l t o
asupre	ʔ a s u p ɾ e
asyoso	ʔ a s j o s o
atabay	ʔ a t a b a j
atay	ʔ a t a j
atngal	ʔ a t ŋ a l
ato	ʔ a t o
atsay	ʔ a t s a j
atsoy	ʔ a t s o j
atua	ʔ a t u ʔ a
atuli	ʔ a t u l i
away	ʔ a w a j
ayam	ʔ a d͡ʒ a m
ayaw	ʔ a d͡ʒ a w
ayaw	ʔ a j a w
ayo	ʔ a d͡ʒ o
ayo	ʔ a j o
ayohanan	ʔ a j o h a n a n
ayroplano	ʔ a j ɾ o p l a n o
ba	b a
ba	b aː
baba	b a b a
baba	b a ʔ b a
babay	b a b a j
babaye	b a b a d͡ʒ e
babaylan	b a b a j l a n
badlis	b a d l i s
badlit	b a d l i t
badudoy	b a d u d o j
badyet	b a d j e t
bagad	b a ɡ a d
bagani	b a ɡ a n i ʔ
bagaso	b a ɡ a s o
bagito	b a ɡ i t o
bagongon	b a ɡ o ŋ o n
bagos	b a ɡ o s
bagtas	b a ɡ t a s
bagtos	b a ɡ t o s
bahaanan	b a h a ʔ a n a n
bahad	b a h a d
bahada	b a h a d a
bahal	b a h a l
bahalina	b a h a l i n a
bahandi	b a h a n d i
bahandianon	b a h a n d i ʔ a n o n
baho	b a h o
bakak	b a k a k
baklad	b a k l a d
bakos	b a k o s
baktas	b a k t a s
bakukang	b a k u k a ŋ
bakuna	b a k u n a
bakwitanan	b a k w i t a n a n
balai	b a l a ʔ i
balalatok	b a l a l a t o k
balangay	b a l a ŋ a j
balanghoy	b a l a ŋ h o j
balanse	b a l a n s e
balaod	b a l a ʔ o d
balaodnon	b a l a ʔ o d n o n
balaoron	b a l a ʔ o ɾ o n
balas	b a l a s
balas	b a s
balas	b aː s
balasahon	b a l a s a h o n
balatian	b a l a t i ʔ a n
balatok	b a l a t o k
balawis	b a l a w i s
balay	b a j
balay	b a j a j
balaya	b a j a
balaya	b a j a j a
balaya	b a j a ɪ ə
balaya	b a l̪ a d ʒ a
balaya	b a l̪ a j a
balaya	b a l̪ a ɪ ə
balaya	b a ɪ ə
balbakuwa	b a l b a k u w a
balbal	b a l b a l
balda	b a l d a
balete	b a l e t e
balhibo	b a l h i b o
balhiboon	b a l h i b o ʔ o n
bali	b a l̪ i
bali	b a l̪ i ʔ
balibago	b a l i b a ɡ o
balikutsa	b a l i k u t s a
balili	b a l i l i
balinsasayaw	b a l i n s a s a j a w
balion	b a l i ʔ o n
balita	b a l i t a ʔ
balite	b a l i t e
balon	b a j o n
balon	b a w o n
balungbong	b a l u ŋ b o ŋ
balyena	b a l j e n a
bana	b a n a
bana	b a n a ʔ
banak	b a n a k
banalam	b a n a l a m
banalo	b a n a l o
banawa	b a n aˑ w a ʔ
banay	b a n a j
banga	b a ŋ a
bangaw	b a ŋ a w
bangawog	b a ŋ a w o ɡ
bangka	b a ŋ k a
bangka	b a ŋ k a ʔ
bangkarota	b a ŋ k a ɾ o t a
bangkarote	b a ŋ k a ɾ o t e
bangkil	b a ŋ k i l
banigan	b a n i ɡ a n
banika	b a n i k a
banikanhon	b a n i k a n h o n
banilad	b a n i l a d
banogon	b a n o ɡ o n
banta	b a n t a ʔ
bantol	b a n t o l
banwaanon	b a n w a ʔ a n o n
banyaga	b a n j a ɡ a ʔ
banyera	b a n j e ɾ a
bao	b a ʔ o ʔ
baol	b a ʔ o l
barag	b a ɾ a ɡ
barang	b a ɾ a ŋ
barbekyu	b a ɾ b e k j u
barikutsa	b a ɾ i k u t s a
barnis	b a ɾ n i s
bartender	b a ɾ t e n d e ɾ
bartolina	b a ɾ t o l i n a
baruto	b a ɾ u t o
baryable	b a ɾ j a b l e
baryo	b a r j o
baryohanon	b a r j o h a n o n
basahonan	b a s a h o n a n
basak	b a s a k
basakan	b a s a k a n
basin	b a s i n
basket	b a s k e t
basketan	b a s k e t a n
bastardo	b a s t a ɾ d o
bat	b a t
batad	b a t a d
batadbatad	b a t a d b a t a d
batadila	b a t a d i l a ʔ
batak	b a t a k
batakan	b a t a k a n
batalan	b a t a l a n
batalyon	b a t a l j o n
batang	b a t a ŋ
bataon	b a t a ʔ o n
batasan	b a t a s a n
batayan	b a t a j a n
batbat	b a t b a t
bateri	b a t e ɾ i
bathay	b a t h a j
batiis	b a t i ʔ i s
batikan	b a t i k a n
batil	b a t i l
batin	b a t i n
batiya	b a t i j a ʔ
baton	b a t o n
batong	b a t o ŋ
batoon	b a t o ʔ o n
batsi	b a t s i
batsilyer	b a t s i l j e ɾ
batuta	b a t u t a ʔ
batwan	b a t w a n
batya	b a t j a
bawi	b a w i ʔ
bawod	b a w o d
bawon	b a w o n
bawos	b a w o s
bay	b a j
bayabas	b a d͡ʒ a b a s
bayabas	b a j a b a s
bayad	b a d͡ʒ a d
bayat	b a j a t
baye	b a j e
bayot	b a j o t
bayoton	b a j o t o n
bayu	b a j u
belen	b e l e n
belib	b e l i b
bentana	b e n t a n a ʔ
beterana	b e t e ɾ a n a
beterano	b e t e ɾ a n o
bibihan	b i b i h a n̪
bibingka	b i b i ŋ k a
bigiw	b i ɡ i w
bihag	b i h a ɡ
bihon	b i h o n
bika	b i k a
bikangkang	b i k a ŋ k a ŋ
biko	b i k o
bilanggo	b i l a ŋ ɡ o ʔ
bilanggoan	b i l a ŋ ɡ o ʔ a n
bilat	b i l a t
bildo	b i l d o
bili	b i l i
bilyar	b i l j a ɾ
binaboy	b i n a b o j
binalaye	b i n a l a j e
binalayi	b i n a l a j i
binali	b i n̪ a l̪ i
binali	b i n̪ a l̪ i ʔ
binangkal	b i n a ŋ k a l
binaolan	b i n a ʔ u l a n
binati	b i n a t i ʔ
binatonan	b i n a t o n a n
bingawog	b i ŋ a w o ɡ
binilanggo	b i n i l a ŋ ɡ o ʔ
binog	b i n o ɡ
binuotan	b i n u ʔ u t a n
bira	b i ɾ a
birada	b i ɾ a d a
birtud	b i ɾ t u d
bisan	b i s a n
bisdak	b i s d a k
biskuwit	b i s k u i t
biskwit	b i s k w i t
bisperas	b i s p e ɾ a s
bisugo	b i s u ɡ o
bitad	b i t a d
bitaw	b i t a w
bitay	b i t a j
bitok	b i t o k
bitokon	b i t o k o n
bitsin	b i t s i n
biyabas	b i a b a s
blitskrig	b l i t s k ɾ i ɡ
bloke	b l o k e
blotter	b l a t e ɾ
boda	b o d a
bodega	b o d e ɡ a
bodegero	b o d e ɡ e ɾ o
bodka	b o d k a
bogtai	b o ɡ t a j
bokabularyo	b o k a b u l a ɾ j o
bokasyon	b o k a s j o n
bolakaw	b o l a k a w
bolinaw	b o l i n a w
boltahe	b o l t a h e
bombay	b u m b a ɪ
bondying	b o n d j i ŋ
bosina	b o s i n a
boso	b o s o
bosyo	b o s j o
botar	b o t a ɾ
botas	b o t a s
botelya	b o t e l j a
botete	b o t e t e
botik	b o t i k
boto	b o t o
boykot	b o j k o t
bringhinas	b ɾ i ŋ h i n a s
brip	b ɾ i p
buak	b u ʔ a k
buang	b u ʔ a ŋ
bubo	b u b o
bubo	b u b o ʔ
bubo	b u ʔ b o ʔ
budaya	b u d a j a
budhi	b u d h i ʔ
bugang	b u ɡ a ŋ
bugaong	b u ɡ a o ŋ
bugas	b u ɡ a s
bugay	b u ɡ a j
bugdo	b u ɡ d o
bughaw	b u ɡ h a w
bugnaw	b u ɡ n a w
bugoy	b u ɡ ɔ ɪ
buhatan	b u h a t a n
buhi	b u h i ʔ
bukbok	b u k b o k
bukidnon	b u k i d n o n
bukobuko	b u k o ʔ b u k o ʔ
bukton	b u k t o n
bukya	b u k j a
bulad	b u l a d
bulak	b u l a k
bulan	b u a n
bulan	b u w a n
bulang	b u w a ŋ
bulawan	b u a w a n
bulbol	b u l b o l
buldog	b u l d o ɡ
bulhog	b u l h o ɡ
buli	b u l i
bulod	b u d
bulod	b u j o d
buluak	b u l u ʔ a k
bumbilya	b u m b i l j a
bunal	b u n a l
bungahoy	b u ŋ a h o j
bungol	b u ŋ o l
bungsod	b u ŋ s o d
bungtod	b u ŋ t o d
bunog	b u n o ɡ
bunsod	b u n s o d
buntag	b u n t a ɡ
buntod	b u n t o d
bunwag	b u n w a ɡ
bunyagan	b u n j a ɡ a n
buok	b u ʔ o k
buotan	b u ʔ u t a n
buotbuot	b u ʔ u t b u ʔ o t
buraw	b u ɾ a w
burong	b u ɾ o ŋ
buros	b u ɾ o s
burot	b u ɾ o t
buslot	b u s l o t
butakaw	b u t a k a w
butang	b u t a ŋ
butanganan	b u t a ŋ a n a n
butbot	b u t b o t
butkon	b u t k o n
buwad	b u w a d
buwakaw	b u a k a w
buwan	b u w a n
buwang	b u w a ŋ
buwangan	b u a ŋ a n
buyang	b u j a ŋ
buyon	b u j o n
byuti	b j u t i
calculator	k a l k j u l e i t o ɾ
da	d æ
da	d ɑ
dagan	d a ɡ a n
dagandang	d a ɡ a n d a ŋ
dagangdang	d a ɡ a ŋ d a ŋ
dagaton	d a ɡ a t o n
dagkotanan	d a ɡ k o t a n a n
dagomdagom	d a ɡ o m d a ɡ o m
dagway	d a ɡ w a j
dail	d a ʔ i l
daing	d a ʔ i ŋ
dakbalay	d a k b a l a j
dakbayan	d a k b a j a n
dako	d a k o ʔ
daktol	d a k t o l
dalag	d a j a ɡ
dalag	d a l a ɡ
dalag	d a ɡ
dalaga	d a l a ɡ a
dalagangdang	d a l a ɡ a ŋ d a ŋ
dalaginding	d a l a ɡ i n d i ŋ
dalagita	d a l a ɡ i t a
dalan	d a n
dalikdik	d a l i k d i k
dalipunga	d a l i p u ŋ a
dalo	d a l o ʔ
dalunggan	d a l u ŋ ɡ a n
dalunggan	d a w u ŋ ɡ a n
dalunggan	d u ŋ ɡ a n
damang	d a m a ŋ
damgo	d a m ɡ o
danggit	d a ŋ ɡ i t
daot	d a ʔ o t
daotan	d a ʔ o t a n
daotdaot	d a ʔ o t d a ʔ o t
daplin	d a p l i n
daro	d a ɾ o
daster	d a s t e ɾ
dato	d a t o ʔ
datu	d aː t u ʔ
dawende	d a w e n d e
dawugdog	d a w u ɡ d o ɡ
day	d a j
dayap	d a j a p
dayaper	d a j a p e ɾ
dayeg	d a j e ɡ
dayhag	d a j h a ɡ
dayo	d a d͡ʒ o
dayon	d a j o n
dedbol	d e d b o l
dekada	d e k a d a
dekorar	d e k o ɾ a ɾ
dekorasyon	d e k o ɾ a s j o n
deliryo	d e l i ɾ j o
denotasyon	d e n o t a s j o n
dentista	d e n t i s t a
desisyon	d e s i s j o n
desperado	d e s p e ɾ a d o
detalye	d e t a l j e
determinasyon	d e t e ɾ m i n a s j o n
dewende	d e w e n d e
diin	d i ʔ i n
diksyonaryo	d i k s j o n a ɾ j o
dili	d i l i ʔ
dili	d i ʔ
dinaganan	d i n a ɡ a n a n
dinhi	d i n h i
diri	d i ɾ i
diriyot	d i ɾ i j o t
disenteriya	d i s e n t e ɾ i j a
diskuwento	d i s k u w e n t o
disposisyon	d i s p o s i s j o n
dita	d i t a ʔ
diwa	d i w a ʔ
diwata	d i w a t a
diyakono	d i a k o n o
diyos	d i j o s
diyot	d i j o t
diyotay	d i j o t a j
diyutay	d i j u t a j
dodong	d o d o ŋ
dolongan	d o l o ŋ a n
dong	d o ŋ
dorado	d o ɾ a d o
dribol	d ɾ i b o l
duaw	d u ʔ a w
dubok	d u b o k
duganganan	d u ɡ a ŋ a n a n
dughan	d u ɡ h a n
dughit	d u ɡ h i t
duha	d u h a
duhawit	d u h a w i t
dula	d u l a ʔ
dula	d u w a ʔ
dulaan	d u a ʔ a n
dulaan	d u l a ʔ a n
dulon	d u j o n
dulon	d u l o n
dulon	d u w o n
dulondulon	d u l o n d u l o n
dulong	d u l o ŋ
dulong	d u ŋ
dulong	d uː ŋ
dumadaktol	d u m a d a k t o l
dumala	d u m a l a
dunggab	d u ŋ ɡ a b
dunggan	d u ŋ ɡ a n
dunggo	d u ŋ ɡ o ʔ
dunggoanan	d u ŋ ɡ o ʔ a n a n
dungog	d u ŋ o ɡ
durugista	d u ɾ u ɡ i s t a
duruha	d u ɾ u h a
dusmo	d u s m o ʔ
duso	d u s o ʔ
duwa	d u w a ʔ
dyambol	d͡ʒ a m b o l
dyanitor	d j a n i t o ɾ
dyip	d͡ʒ i p
ekek	ʔ e k e k
ekipahe	ʔ e k i p a h e
eksaherado	ʔ e k s a h e ɾ a d o
eksakto	ʔ e k s a k t o
eksorsismo	ʔ e k s o ɾ s i s m o
ektarya	ʔ e k t a ɾ j a
elegante	ʔ e l e ɡ a n t e
eleksyon	ʔ e l e k s j o n
elementarya	ʔ e l e m e n t a ɾ j a
eliminasyon	ʔ e l i m i n a s j o n
embutido	ʔ e m b u t i d o
empleyada	ʔ e m p l e j a d a
empleyado	ʔ e m p l e j a d o
engrande	ʔ e n ɡ ɾ a n d e
ensaymada	ʔ e n s a j m a d a
ensomada	ʔ e n s o m a d a
enye	ʔ e n j e
ermat	ʔ e ɾ m a t
erpat	ʔ e ɾ p a t
eskedyul	ʔ e s k e d j u l
eskobilyo	ʔ e s k o b i l j o
eskudo	ʔ e s k u d o
eskultor	ʔ e s k u l t o ɾ
eskuwela	ʔ e s k u w e l a
eskuwelahan	ʔ e s k u w e l a h a n
esmagol	ʔ e s m a ɡ o l
esmeralda	ʔ e s m e ɾ a l d a
espada	ʔ e s p a d a
espiritohanon	ʔ e s p i ɾ i t o h a n o n
espirituhanon	ʔ e s p i ɾ i t u h a n o n
espongha	ʔ e s p o ŋ h a
estatuwa	ʔ e s t a t u a
estorya	ʔ e s t o ɾ j a
estudyante	ʔ e s t u d͡ʒ a n t e
estudyante	ʔ i s t u d͡ʒ a n t i
estupido	ʔ e s t u p i d o
exag	ɪ k s ɑ d ʒ
exag	ɪ ɡ z ɑ d ʒ
flower	p l a w e ɾ
gaan	ɡ a ʔ a n
gaba	ɡ a b a
gabhianon	ɡ a b h i ʔ a n o n
gabi	ɡ a b i
gabii	ɡ a b i ʔ i
gabon	ɡ a b o n
gagmay	ɡ a ɡ m a j
gahi	ɡ a h i ʔ
gahom	ɡ a h o m
gajod	ɡ a d͡ʒ o d
galawgaw	ɡ a l a w ɡ a w
galay	ɡ a j a ɪ
galay	ɡ a l̪ a ɪ
galay	ɡ a ɪ
galyeta	ɡ a l j e t a
gama	ɡ a m a ʔ
gamhanan	ɡ a m h a n a n
gamotpulong	ɡ a m o t p u l o ŋ
ganahan	ɡ a n a h a n
ganansiya	ɡ a n a n s i a
gang	ɡ a ŋ
ganggang	ɡ a ŋ ɡ a ŋ
gango	ɡ a ŋ o
gani	ɡ a n i ʔ
gara	ɡ a ɾ a
garay	ɡ a ɾ a j
garden	ɡ a ɾ d e n
garing	ɡ a ɾ i ŋ
gaw	ɡ a w
gawas	ɡ a w a s
gayod	d͡ʒ u d
gayod	ɡ a d͡ʒ o d
gayod	ɡ j u d
gayon	ɡ a d͡ʒ o n
gerero	ɡ e ɾ e ɾ o
giatay	ɡ i ʔ a t a j
gigikanan	ɡ i ɡ i k a n a n
gikalag	ɡ i k a j a ɡ
gikalag	ɡ i k a l a ɡ
gikalag	ɡ i k a ɡ
gimingaw	ɡ i m i ŋ a w
ginabii	ɡ i n a b i ʔ i
gingharian	ɡ i ŋ h a ɾ i ʔ a n
ginisal	ɡ i n i s a l
ginunting	ɡ i n u n t i ŋ
ginuntingan	ɡ i n u n t i ŋ a n
gira	ɡ i ɾ a
gisa	ɡ i s a ʔ
gisado	ɡ i s a d o
gisal	ɡ i s a l
gisaw	ɡ i s a w
gitara	ɡ i t a ɾ a
giti	ɡ i t i ʔ
glorya	ɡ l o ɾ j a
guapo	ɡ u a p o
guba	ɡ u b a ʔ
gugma	ɡ u ɡ m a
gulaman	ɡ u l a m a n
gulang	ɡ u l a ŋ
gumaran	ɡ u m a ɾ a n
guna	ɡ u n a
gunit	ɡ u n i t
guot	ɡ u ʔ o t
gutlo	ɡ u t l o ʔ
guwang	ɡ u w a ŋ
guwatsi	ɡ u a t s i
guwatsinanggo	ɡ u w a t ʃ i n̪ a ŋ ɡ o
guwatsinanggo	ɡ u w a t̪ s̪ i n̪ a ŋ ɡ o
gwapa	ɡ w a p a
gyud	ɡ j u d
habal	h a b a l
habalhabal	h a b a l h a b a l
habla	h a b l a
hablon	h a b l o n
hagnaya	h a ɡ n a j a
hagok	h a ɡ o k
hagtok	h a ɡ t o k
hakog	h a k o ɡ
halang	h a l a ŋ
halas	h a s
halas	h aː s
halimaw	h a l i m a w
halingan	h a l i ŋ a n
halok	h a l o k
halwa	h a l w a
halwan	h a l w a n
hambogera	h a m b o ɡ e ɾ a
hambogero	h a m b o ɡ e ɾ o
hamugaway	h a m u ɡ a w a j
hanas	h a n a s
hang	h a ŋ
hangad	h a ŋ a d
hanger	h a ŋ e ɾ
hangga	h a ŋ ɡ a ʔ
hangol	h a ŋ o l
hanting	h a n t i ŋ
hari	h a ɾ i ʔ
harianon	h a ɾ i ʔ a n o n
hasler	h a s l e ɾ
hatag	h a t a ɡ
hatdog	h a t d o ɡ
hatkeyk	h a t k e j k
hawok	h a w o k
hayskol	h a j s k o l
helikopter	h e l i k o p t e ɾ
heneral	h e n e ɾ a l
hepa	h e p a
heringgilya	h e ɾ i ŋ ɡ i l j a
hesusmaryosep	h e s u s m a ɾ j o s e p
hibalo	h i b a l o
hibi	h i b i
higad	h i ɡ a d
higala	h i ɡ a l a
higante	h i ɡ a n t e
higayon	h i ɡ a d͡ʒ o n
higayon	h i ɡ a j o n
higdaanan	h i ɡ d a ʔ a n a n
hikog	h i k o ɡ
hilabot	h i l a b o t
hilabtan	h i l a b t a n
hilabtanon	h i l a b t a n o n
hilabti	h i l a b t i
hilanat	h i l a n a t
hilawas	h i l a w a s
hiloma	h i l o m a
hilomon	h i l o m o n
hilomon	h i l u m o n
himantayon	h i m a n t a j o n
himasa	h i m a s a
himasa	h i m a s a ʔ
himatayon	h i m a t a j o n
himo	h i m o ʔ
himuot	h i m u ʔ o t
hinabang	h i n a b a ŋ
hinagiban	h i n a ɡ i b a n
hinay	h i n a j
hinganib	h i ŋ a n i b
hinganiban	h i ŋ a n i b a n
hingatulog	h i ŋ a t u l o ɡ
hinginom	h i ŋ ʔ i n o m
hingugmo	h i ŋ u ɡ m o
hinguha	h i ŋ u h a ʔ
hinigugma	h i n i ɡ u ɡ m a
hinudas	h i n u d a s
hinumdom	h i n u m d o m
hinungdan	h i n u ŋ d a n
hipos	h i p o s
hiring	h i ɾ̪ i ŋ
hisgot	h i s ɡ o t
hitsura	h i t s u ɾ a
hitsura	i t s u ɾ a
hiusa	h i ʔ u s a
honda	h o n d a
hopia	h o p j a ʔ
hospital	h o s p i t a l
hubak	h u b a k
hubakon	h u b a k o n
hubo	h u b o ʔ
hubon	h u b o n
hudas	h u d a s
hugason	h u ɡ a s o n
hugaw	h u ɡ a w
hulad	h u l a d
hulagway	h u l a ɡ w a j
hulam	h u l a m
hulat	h u a t
hulat	h u l a t
hulga	h u l ɡ a ʔ
hulganan	h u l ɡ a n a n
hulhol	h u l h o l
hulog	h u w o ɡ
humay	h u m a j
humba	h u m b a ʔ
humok	h u m o k
humot	h u m o t
huot	h u ʔ o t
huramentado	h u ɾ a m e n t a d o
hurisdiksiyon	h u ɾ i s d i k s i j o n
huwam	h u a m
huwat	h u a t
huyang	h u j a ŋ
iban	i b a n
ideyolohiya	ʔ i d e j o l o h i j a
igat	ʔ i ɡ a t
igbaw	ʔ i ɡ b a w
igit	ʔ i ɡ i t
igso	ʔ i ɡ s o ʔ
igsuon	ʔ i ɡ s u ʔ o n
igtagurha	ʔ i ɡ t a ɡ u ɾ h a
ihag	ʔ i h a ɡ
ihalas	ʔ i h a l a s
ihalas	ʔ i h a s
ihas	ʔ i h a s
ihayop	ʔ i h a j o p
ija	ʔ i d͡ʒ a
ikaduha	i k a d u h a
ikaduha	i k ɐ d ʊ h ɐ
ikalima	i k a l̪ i m a
ikanapulo	i k a n a p u l ʊ ʔ
ikasiyam	ʔ i k a s i d͡ʒ a m
ikatulo	ʔ i k a t u l o
ikaunom	i k a u n ʊ m
ikaupat	i k a u p a t̪
ikaw	ʔ i k a w
ikawalo	i k a w ʌ l o
ila	ʔ i l a
ilad	ʔ i l a d
ilag	ʔ i l a ɡ
ilaga	ʔ i l a ɡ a ʔ
ilawod	ʔ i l a w d
ilaya	ʔ i l a j a
ilayanhon	ʔ i l a j a n h o n
ilihan	ʔ i l i h a n
ilok	ʔ i l o k
imahe	ʔ i m a h e
imbes	ʔ i m b e s
imburnal	ʔ i m b u ɾ n a l
imnanan	ʔ i m n a n a n
imo	ʔ i m o
implementar	ʔ i m p l e m e n t a ɾ
implikar	ʔ i m p l i k a ɾ
implikasyon	ʔ i m p l i k a s j o n
ina	ʔ i n a
inadlawan	ʔ i n a d l a w a n
inahan	ʔ i n a h a n
inanak	ʔ i n a n a k
inaon	ʔ i n a ʔ o n
indangan	ʔ i n d a ŋ a n
inday	ʔ i n d a j
indibidwal	ʔ i n d i b i d w a l
indong	ʔ i n d o ŋ
indulhensiya	ʔ i n d u l h e n s i j a
inga	i ŋ a ʔ
ingrato	ʔ i n ɡ ɾ a t o
inkulkasyon	ʔ i n k u l k a s j o n
insenso	ʔ i n s e n s o
insumniyalak	ʔ i n s u m n i a l a k
interes	ʔ i n t e ɾ e s
inunlan	ʔ i n u n l a n
inunom	i n u n ʊ m
inyo	ʔ i n j o
ipil	ʔ i p i l
ipos	ʔ i p o s
irigasyon	ʔ i ɾ i ɡ a s j o n
iring	ʔ i ɾ i ŋ
iro	ʔ i ɾ o ʔ
isigkatawo	ʔ i s i ɡ k a ʔ i ŋ o n
ispat	ʔ i s p a t
itikan	i t̪ i k a n̪
ito	ʔ i t o ʔ
itoy	ʔ i t o j
iya	ʔ i a
iya	ʔ i d͡ʒ a
iyaha	ʔ i a h a
iyot	ʔ i j o t
jerjer	d͡ʒ e ɾ d͡ʒ e ɾ
jud	d͡ʒ u d
kaadlawon	k a ʔ a d l a w o n
kaajo	k a ʔ a d͡ʒ o
kaang	k a a ŋ
kaanyag	k a ʔ a n j a ɡ
kaaslom	k a ʔ a s l o m
kaaway	k a ʔ a w a j
kaayo	k a ʔ a d͡ʒ o
kaayo	k a ʔ a j o
kabakaba	k a b a k a b a
kabanay	k a b a n a j
kabanga	k a b a ŋ a
kabata	k a b a t a ʔ
kabaw	k a b a w
kabo	k a b o ʔ
kabog	k a b o ɡ
kabuang	k a b u ʔ a ŋ
kabukiran	k a b u k i ɾ a n
kabuntagon	k a b u n t a ɡ o n
kadagkoan	k a d a ɡ k o ʔ a n
kadaogan	k a d a ʔ o ɡ a n
kadiyot	k a d i j o t
kadlawon	k a d l a w n
kadlawon	k a d l a w o n
kadugo	k a d u ɡ o ʔ
kaduha	k a d̪ u h a
kadula	k a d u l a ʔ
kaeskuyla	k a ʔ e s k u i l a
kagabhion	k a ɡ a b h i ʔ o n
kagabii	k a ɡ a b i ʔ i
kagahapon	k a ɡ a h a p o n
kagamhanan	k a ɡ a m h a n a n
kagawasan	k a ɡ a w a s a n
kagibuhi	k a ɡ i b u h i ʔ
kagutom	k a ɡ u t o m
kagwapa	k a ɡ w a p a
kagwapo	k a ɡ w a p o
kahalang	k a h a l a ŋ
kahayag	k a h a j a ɡ
kahayagan	k a h a j a ɡ a n
kahibalo	k a h i b a l o
kahibalo	k a h i b a w
kahibalo	k a h i b a w o
kahilom	k a h i l o m
kahimuot	k a h i m u ʔ o t
kahoyan	k a h o j a n
kahubog	k a h u b o ɡ
kahumot	k a h u m o t
kahusayan	k a h u s a j a n
kaisog	k a ʔ i s o ɡ
kajo	k a d͡ʒ o
kakaraanan	k a k a r a ʔ a n a n
kalag	k a ɡ
kalagkalag	k a j a ɡ k a j a ɡ
kalagkalag	k a l a ɡ k a l a ɡ
kalagkalag	k a ɡ k a ɡ
kalagpares	k a l a ɡ p a ɾ e s
kalalaohan	k a l a l a ʔ o h a n
kalamboan	k a l a m b o ʔ a n
kalambre	k a l a m b ɾ e
kalasag	k a s a ɡ
kalaskas	k a l a s k a s
kalatkat	k a l a t k a t
kalayo	k a d͡ʒ o
kalayo	k a j a j o
kalayo	k a j o
kalayo	k a l a d͡ʒ o ʔ
kalayo	k a l a j o ʔ
kalibang	k a l i b a ŋ
kalibangan	k a l i b a ŋ a n
kalibotan	k a l i b o t a n
kalihim	k a l i h i m
